ID,Openings Played,Win Rate,Elo
tbrenzel,5,0.4,1289
tbunji,1,0.0,2255
tca1004,2,0.5,1471
tchicota51,2,0.5,1024
tcmfan,1,0.0,1434
teacher2000,1,1.0,1563
tealeaf,1,0.0,1500
tealhippo,1,1.0,1500
teatime007,2,1.0,2574
techhelpstew,1,1.0,1948
tedcarter,1,1.0,911
teddster,1,1.0,2168
teddyhh,3,1.0,2192
tedere,1,1.0,1265
teence,1,1.0,1544
teeteddy,1,1.0,1831
tegarindra,1,0.0,2018
teglife10,1,0.0,1267
tehno075,1,1.0,1809
tehranno,1,1.0,1272
tejsin,1,1.0,2059
tekechec,2,0.5,1572
tekhola,1,1.0,1500
tekniset,1,1.0,1581
telamonio,1,0.0,1547
teldja54,1,1.0,1660
telemaque,1,1.0,1517
teleport,1,1.0,1734
temo1508,1,1.0,1494
templeton,2,0.5,1598
temuji,1,1.0,1546
tenderheartpirate,1,1.0,1424
tengiz12,1,0.0,2127
tennae,1,0.0,1573
tensors,9,0.1,1331
teophile28,1,0.0,1520
teosimeon,1,1.0,1664
tepa_1996,1,0.0,1686
tepkel,1,1.0,1648
terco666_9,1,1.0,1569
terminator2,1,0.0,1757
termnus,1,1.0,1138
ternopil,1,1.0,2029
terrapin,1,0.0,2063
terrormt,1,0.0,1482
terrytee1984,1,1.0,1412
tersky_kazak,1,1.0,1465
terval,1,1.0,1946
testinger06,1,1.0,1340
tetley,13,0.5102564102564102,1288
tetra,1,0.0,1500
tevassaulius,1,0.0,1552
tevenac,1,1.0,1575
texas-ram,2,0.5,1454
tfeng,15,0.5,1534
tfwpawn,2,0.5,1632
thajarney,1,1.0,1343
thales24,1,1.0,1572
tharmarajah,2,0.5,1310
that_kid24,3,0.0,1332
thatduckgod,1,0.0,1337
thatguythatistr,13,0.6410256410256411,1539
thatsapaning7,1,1.0,1772
thawinter,1,0.0,2082
the-daniel,1,1.0,1095
the-hacker,4,0.25,1284
the-legendery-player,1,1.0,1227
the1iplay,1,1.0,1429
the_banana_bird,1,0.0,1778
the_chance_man,1,0.0,1616
the_duke_of_hazzard,1,0.0,1805
the_fran000,1,0.0,1027
the_loving_boy,4,0.375,1608
the_old_newbie,1,1.0,1772
the_rainman,1,1.0,1866
the_real_pine_tree,4,0.0,1402
the_stuperman,2,0.5,1361
theamazingsword,2,0.0,1345
theanimal1990,1,0.0,1916
theanonymousone,5,0.3333333333333333,1352
thearchistratege,1,0.0,1254
thebadfish,18,0.5685185185185184,1812
thebasicgru,3,0.6666666666666666,1796
thebastiano,3,1.0,1307
thebeat42,1,0.0,1460
thebestofthebad,7,0.0,1197
thebiba,1,0.0,1347
thebifurcator,1,0.0,1645
theblairloggie,2,0.5,1364
theboss101,1,0.0,1115
thecastle,8,0.875,1743
thecastor,1,1.0,1561
theceo,1,0.0,1292
thechessdetective,7,0.5714285714285714,1770
thechuff,3,0.5,1500
thecoolchiller,2,0.0,1149
thedustonthewheel,1,1.0,1129
theexcellenterest,1,0.0,1500
theflayer,1,0.0,1289
thefloyd,1,1.0,1641
theforcebewithyou,1,0.0,1623
thefrenchtactics,10,0.55,1365
thegasmask,13,0.3076923076923077,1371
thegreatman06,14,0.5357142857142857,1928
thegrim123321,16,0.59375,1336
thehaleguathor,1,1.0,2200
thehip,1,1.0,1301
thehutchtouch,8,0.41666666666666663,1874
thehuy186,1,0.0,1589
theicemanv,6,0.4166666666666667,1634
theintroverted,1,0.0,1607
thejoker132,1,0.0,1791
thejoker666_9,1,1.0,1444
theking1234,7,0.0,1500
thekingdomcome,1,1.0,1361
theknightshade,1,1.0,1954
thelaw409,1,0.0,1065
thelordoftheboard,2,0.5,2352
thelostunicorn,12,0.5416666666666666,1337
themagicaldimwit,1,1.0,1822
thenagshead,1,1.0,1428
thenewguy98,1,0.0,1820
thenextbattle,1,1.0,1559
thenowhereman,1,0.0,1949
theobelisk,1,1.0,1741
theoldnewb,1,0.0,1030
theosan,1,1.0,2197
theotherguy,1,1.0,1352
thepawnking,1,1.0,1720
thepawnsofwrath,10,0.3,1500
thepound,8,0.3125,1089
therealyipman,1,1.0,2246
theshelton,6,0.9166666666666666,1195
thesimple,1,1.0,1810
thesmallbang,1,0.0,1623
thesnare,2,0.5,1380
thesneakyolive,2,1.0,1330
thespiritoflife,1,0.0,1320
thesurprizer,1,0.0,1624
thethedde94,1,1.0,1080
they2aproblem,1,0.0,1176
thiagochess4ever,1,1.0,1772
thiagomarcal123,1,1.0,1465
thiaguera,1,1.0,1572
thib,1,0.0,964
thierry972,3,0.3333333333333333,1497
thieved,1,0.0,1500
thing_2,1,0.0,944
thingummajig,1,1.0,1521
thinkingmantom,1,0.0,1286
thndraksl,1,1.0,1913
thom2017,1,1.0,1918
thomasmorl,1,1.0,1344
thomasmuller,1,0.0,1282
thomire,1,0.0,1510
thommygun,1,1.0,1298
thonmy,1,1.0,1429
thony-ghali,1,1.0,2043
thorfabian,4,0.0,1788
thorgamma_base,1,0.0,1650
thorium232,1,1.0,2140
thorussi,1,0.0,1554
thoughtpolice,1,0.0,1810
thra,1,1.0,1497
throwaway10825,1,1.0,1500
throwaway1234567,1,0.0,1799
thuandang,1,0.0,1484
thunder10,1,0.0,2398
thunder2008,2,0.0,1500
thunderleon,1,1.0,1107
ti033ma,2,0.0,1534
tiaoabdo,2,1.0,1886
tib0ou,1,1.0,1343
ticktokta,1,1.0,2177
tidalbutt,15,0.2833333333333333,1424
tidave99,1,0.0,1757
tienc12345,2,0.5,1500
tiger100,1,1.0,1571
tiger_moods,1,1.0,1922
tiger_snark,1,1.0,1208
tigerhappy,1,0.0,1254
tigerle,1,1.0,1798
tigersounak,2,0.5,1477
tiglio,1,1.0,1521
tiks,1,0.0,1533
tiletozo,1,1.0,1224
tillh,1,0.0,1493
tillmann,1,1.0,1500
timan22400,1,1.0,1515
timeisrelativ,4,0.25,1674
timequake,1,1.0,1203
timi72,1,1.0,1568
timothyc,1,0.0,1481
timtimtim23,1,1.0,1805
timur2487,1,0.0,1331
tinasoria,1,0.0,1386
tinku123,1,0.0,1500
tiosaulo,1,0.0,1418
tiqer35rus,1,1.0,1301
tironislux,6,0.16666666666666666,1673
tisa67,1,0.0,1820
tiseptiko,2,0.5,1271
tispe,1,0.0,1470
titanic,1,1.0,1567
titlekiller,2,1.0,2473
titofox,1,1.0,1550
titou38,1,1.0,1500
titovespilio,1,0.0,1465
titus369,2,1.0,2320
tj007,1,1.0,954
tjwds,1,0.0,1484
tk1903,1,1.0,1374
tkhands,1,0.0,1500
tkodzokov,1,0.0,1446
tkwadrat,1,0.0,1600
tkzonky,1,1.0,1778
tleitao,1,0.0,1659
tls1812,1,1.0,1441
tmaus,2,0.0,2047
tmc1697,1,0.0,1299
tmkszch,1,1.0,1633
tmontechess44,1,0.5,1426
tnan123,1,0.0,1758
tnashe99,1,1.0,1739
toan798,5,0.6,1541
tobelik,1,0.0,1452
tobinn,1,1.0,1146
toddone,1,1.0,1500
todorowk,20,0.425,1510
tohaimr7,1,0.0,1860
toimprove,1,1.0,1340
toitles,11,0.6363636363636364,1431
toka,1,1.0,1664
tokig,1,0.0,1903
tokyofatman,1,1.0,1642
tolbah2,1,0.0,2005
tolia,2,0.5,1899
tolya1975,1,1.0,1522
tomas26,1,0.0,1891
tomasz77,1,0.0,1641
tomaszzloty,2,0.0,1817
tomato1029,1,0.0,1558
tomatow,1,1.0,1594
tomazkrampf,1,1.0,1362
tomeier,1,1.0,1538
tomerari,1,0.0,2102
tomgoespro,1,0.0,1520
tomii69,1,1.0,1524
tomilijons,1,1.0,1579
tommmmmmmmmm,1,1.0,1574
tommy2002,1,0.0,1183
tommy_hagen,1,1.0,958
tomo1997,6,0.0,1500
tompas,1,1.0,1470
tomplfr,1,0.0,1089
tomrabbittt,1,1.0,1164
tomsawyer2112,1,1.0,2000
tona64,1,0.0,1556
tonasacre,1,1.0,1833
tong1995,1,1.0,1216
tonhotranqueira,1,1.0,1997
toni4127,18,0.7222222222222222,1883
toni90,1,1.0,1081
toni915,1,1.0,1575
tonia,1,1.0,1529
tonidamigo,1,0.0,1446
tonin1,2,1.0,1763
toniors,1,1.0,1687
tonoyanrob7,3,0.3333333333333333,2150
tony98000,1,1.0,1457
tony995,5,0.9,1500
tonyhuang19,7,0.2857142857142857,1300
topalboris,1,0.0,1758
topotauro,1,1.0,2116
topranklanc,1,0.0,1403
tops123,1,0.0,2003
topsi88,1,0.0,2052
torerikmeek,1,0.0,1176
tori92,10,0.8,1996
tornade,1,1.0,1578
toroid,1,1.0,1500
torosentado,1,1.0,1852
torpeche,1,0.0,1711
torreaislada,1,0.0,1781
torrenegra55,1,1.0,1334
torrent07,1,1.0,1359
torrereinanegra,1,1.0,1359
torri_tentori,1,1.0,1843
torstenfo,1,0.0,1233
torturana,2,0.5,1500
toshiro2016,2,0.0,1321
tosho,1,1.0,1377
tosimiesseppo,1,0.0,1116
tossinov,1,0.0,1826
totake,1,0.0,1276
total_chess,4,0.25,2050
totallooser,1,0.0,1840
totiagos,1,0.0,1277
totonut,21,0.5952380952380952,1868
totosal,1,1.0,1563
totossaf,1,1.0,1152
totoymate,1,1.0,1721
totti,13,0.38461538461538464,1500
toutou1965,1,1.0,1780
tower_of_mithril,1,0.0,1047
towhen,3,0.3333333333333333,1245
toxicrazy,1,0.0,1757
toya83,1,0.0,1588
tozan,1,1.0,1500
tozzi,1,1.0,1895
tr1numara,1,0.0,1500
trabizontsi,1,0.0,2001
traced,24,0.875,1500
tracekc,1,0.0,1437
training2300,2,0.0,2404
trainingformasters,2,0.5,2206
trakhtur2020,1,0.0,1838
tram,1,0.0,1578
tramputin,1,0.0,1346
tramurr,2,0.5,1737
tranh,1,0.0,1836
transit,1,1.0,1850
trarara2,1,1.0,1278
trashmaster,4,0.25,1658
trastindi,1,0.0,1070
trav7924,1,0.0,1861
travadja,1,1.0,1499
travis_arnold11,1,1.0,1403
travis_jones,1,1.0,1103
travislothbrok111,1,1.0,1657
traxoker,1,0.0,1511
traxtor8,1,1.0,1419
trazohispano,1,1.0,1667
treand,1,0.0,1599
tree_3,1,0.0,1500
tree_avenue,1,0.0,1042
treehouse512,1,1.0,1496
treehuggerdoug,1,0.0,1248
trelynn17,2,0.0,1132
trenujeme_sach,1,0.0,1882
trescali,1,1.0,1474
trevtherev,1,1.0,1855
trexchess,1,1.0,2088
trflash,1,1.0,1700
trial-__gre,25,0.66,1535
trianovitz,1,0.0,1690
trickysuperfreak,10,0.75,1155
triexplyz,1,1.0,1351
trillium9877,1,0.0,1454
triniboi,1,0.0,1485
tripleg,1,1.0,1490
triplekriz,1,1.0,1605
tripod,1,0.0,1522
triskorg,2,1.0,1738
tristiano84,1,0.0,1257
trog12,1,0.0,1554
trogloditas,1,1.0,1500
trois0,1,0.0,1696
trombopoline,1,1.0,1504
tronrun99,1,0.0,2028
trotil45,1,0.0,1614
troubleclef,1,1.0,1808
trouty1997,5,1.0,1758
troy_008,1,0.0,1240
trrrrillionaire,11,0.5454545454545454,1407
true_god,3,0.3333333333333333,1211
truenorthstrong,1,1.0,1369
truesacrifice,1,0.0,1687
trumpetplayer106,1,1.0,1420
truscas,1,0.0,1302
truskawka904,1,0.0,1376
truten56,1,1.0,1741
truthinthedetails,1,0.0,1663
truud10,1,1.0,1348
trx,10,0.2,1125
trying2wakeup,1,0.0,1906
trymctryhard,1,1.0,1500
trzodachlewna,1,1.0,1500
tscheezel,1,0.0,1382
tsem,1,1.0,1976
tsiri86,1,1.0,1679
tsremcen,1,0.0,1637
ttamas,1,1.0,1658
ttbabb,2,0.5,1651
ttfer_1521,1,1.0,1476
ttqqtt,1,1.0,1645
tuas,1,1.0,1643
tubaraoazul,1,1.0,1644
tuco84,1,1.0,1697
tufyua,1,1.0,1869
tugutov,1,0.0,1801
tuing206,1,1.0,1471
tulpar27,1,1.0,1730
tumedia,1,1.0,1441
tumla,2,0.5,1305
tunara,1,1.0,1403
tuncer123,1,1.0,1405
tunisinov,13,0.4230769230769231,1980
tuntun,2,1.0,1912
turan07,1,1.0,1828
turbo-saxon,1,1.0,1826
turgaycanoglu,1,1.0,1553
turk-e_egil,1,1.0,1543
turk1453,1,0.0,1755
turk25,1,1.0,1585
turkarmy,1,1.0,1359
turkchessboy123,1,0.0,1795
turkishchessplayer,1,0.0,2182
turkishcoffee,1,1.0,2091
turkishcuirassier,1,0.0,1769
turm64,1,1.0,1879
turnamel,1,1.0,2186
tusher,1,1.0,1585
tutubelezza,4,0.25,1356
tututyalo,1,1.0,1525
tux09,17,0.4117647058823529,1536
tvertankist,1,0.0,1622
tvlamp,1,0.0,1484
twighlightcapers,1,0.0,1500
twinkletoes,1,0.0,1953
twinreverb1,1,1.0,1549
twipply,3,1.0,1894
twrn,1,0.0,1513
txarusek,1,1.0,1803
txemanski,1,1.0,1720
tylerdurden75,1,1.0,1500
tylik,1,1.0,1507
typerys,1,0.0,1756
tytus990c,1,1.0,1745
tzgeorgios,1,1.0,1683
u-rock,1,0.0,1303
u_durucay,1,1.0,1689
uberfish96,1,1.0,1403
ucantcmeok,1,1.0,1729
uchuvatkin,1,0.0,1677
uczesiegracwszachy,1,0.0,1587
ufrason2006,1,0.0,1645
ufuk53,1,0.0,1430
ugrofin,1,1.0,1449
uknown78,1,1.0,1337
ukrnoob,1,0.0,1500
ukucuksiler,1,0.0,1411
ultimate26,1,0.0,1633
ultimatedespair,1,0.0,1886
ultimatedestiny,1,0.0,1449
ultrablack15,1,0.0,1052
ultranice,2,0.5,1972
uluk,1,1.0,1870
ulunlawang,1,0.0,1698
umangthakkar,1,0.0,1500
umanz_link,1,1.0,1598
umar527,1,0.0,1822
umid790,1,0.0,1505
umutgedik,1,0.0,1353
una1,1,0.0,1621
unantha,2,0.0,1476
unchosenones,1,0.0,1701
undsiebewegtsichdoch,1,0.0,1652
unh0lys0da,1,1.0,1099
unicornz,3,0.6666666666666666,2305
unique14,1,1.0,1369
unluckypawn,1,0.0,1460
unlz,1,1.0,1481
unmesh77,1,1.0,2000
unrim,23,0.6521739130434783,1830
unruckyluke,1,1.0,1191
unwise,1,0.0,1397
unzval,1,1.0,1426
upandcomer,1,1.0,2196
ur-ru,10,0.35,1581
ur2ez4me,2,1.0,1712
ura81,1,0.0,1571
uraffaele,1,1.0,1750
urag,1,0.0,1500
urakov,1,1.0,1858
urartu,1,0.0,1609
urbater,1,1.0,1737
urbi-et-orbi,1,1.0,1397
urbi976,1,1.0,1621
urfinjazz,1,0.0,2451
urges,1,1.0,1227
urik,1,1.0,1662
urizk,2,1.0,2017
urnoobatchess,2,0.0,1494
urss-rbh,1,0.0,1949
urst,2,0.5,1431
urukovstom,1,0.0,1619
usame27,1,0.0,1553
user260519650007,1,1.0,1855
usereal168,1,0.0,1632
userx100,11,0.4772727272727273,1288
ustag,1,1.0,1892
utkucan12213,1,0.0,1705
utkuserin,1,0.0,1500
uwi,1,1.0,1918
uygarbaba,1,1.0,912
uzunoglu,1,0.0,1500
uzzzyvuzzzy,1,1.0,1500
v-hellsing,1,1.0,1323
v00rheez,1,1.0,1369
v1chess,3,0.4166666666666667,1541
v2u,1,1.0,1361
v_bogdanets,1,0.0,2015
v_clava38,3,0.6666666666666666,1688
v_iracheta,1,0.0,1516
vaclavjonas,1,0.0,1750
vadik10,1,0.0,2105
vagelis,1,0.0,1418
vahehabram,1,1.0,1668
vahidddd,1,0.0,1684
vahidmk,1,0.0,2018
vaimalucox,1,1.0,1364
vaka-waka,1,1.0,1172
valaga,1,0.0,2039
valahul,1,1.0,1741
valars,1,0.0,1509
valcudo,1,0.0,1577
valdeilton,1,1.0,1830
valdis63,1,1.0,1773
vale03,2,0.5,1890
vale23,1,0.0,1796
valen0k,2,1.0,1490
valen13,1,1.0,1500
valentyn16397,1,1.0,1671
valera1954,1,0.0,2020
valera1989,1,0.0,1323
valeriansg,1,1.0,1751
valerio81,1,0.0,1725
valerioneto,1,0.0,1547
valeriy56,3,1.0,1639
valery2102,1,1.0,1637
valfon,1,1.0,1785
vali_dolhescu,1,0.0,1178
valibulin,3,0.0,931
valkuil,1,1.0,1543
valladorn,1,1.0,1708
valmasia3,4,0.75,1733
valsy,1,1.0,1705
valter48,1,0.0,1613
valueasset21,1,0.0,1552
valyrican,1,0.0,1478
vanduongkhach,3,1.0,1757
vane94,1,0.0,1253
vanesa-21,1,0.0,1495
vangelis4v,1,0.0,1626
vanhoan,1,1.0,1581
vanicika,1,1.0,1611
vaniladr,1,0.0,1637
vanirof,8,0.4375,1810
vanitasmarilyn,7,0.42857142857142855,2060
vankata000,2,0.5,1366
vano389,1,0.0,1519
vanquil,1,0.0,1726
vanraj,1,0.0,2164
vanvanja2009,1,0.0,1220
vardangyurj84,1,0.0,1565
varech29,1,0.0,1189
vares,11,0.36363636363636365,1636
vartrayzer,1,0.0,1376
varujan1,1,1.0,1684
varun_aravind,1,1.0,2161
vas2vas,1,1.0,1754
vasculartapestry,2,0.5,1543
vasia1,3,0.6666666666666666,1723
vasilic,1,0.0,998
vasiliskap2000,1,1.0,1652
vasiliyperedruk,1,0.0,1952
vasshha,1,0.0,1174
vassileskii,2,1.0,1511
vasuki2014,1,1.0,1836
vasyap,1,1.0,1826
vatansever95,1,1.0,1613
vate01,1,1.0,1419
vathanan,1,0.0,1477
vavan,1,1.0,1395
vaxxx84,2,0.5,1827
vazchand,2,0.5,1702
vazia_pupkin_351,1,0.0,1205
vazibon,1,0.0,1270
vchess4,11,0.19318181818181818,1842
vcoves,5,0.0,1500
vecrosc,1,1.0,2148
vega2015,2,0.0,1840
vektor-mw,1,0.5,1569
veljkovic,1,1.0,1803
velkymatko,1,1.0,1931
velocyberaptor,1,1.0,1666
velomosh,1,0.0,1601
velvetgreen,1,1.0,1464
vemund,1,1.0,1209
venetosergio,2,0.0,1532
venkata722,1,0.0,1467
ventdunord,1,0.0,1800
venthur,1,1.0,1169
verduzzo,1,1.0,1870
verikt,1,1.0,1858
vertis9016,3,0.6666666666666666,1822
verybro,1,1.0,1500
verylongusername,11,0.9090909090909091,2128
vevo57,1,1.0,1966
vevochi,1,0.0,880
vezir9,1,1.0,1820
vezirtonyukuk,2,1.0,1169
vfhbz,1,1.0,1562
vfhcbr,1,0.0,1780
vfhfnvfhfn22,16,0.6458333333333334,1500
vfr25,1,1.0,1876
vft2017,1,1.0,2318
viamilitaris,1,1.0,918
viansrg,1,0.0,1017
vibraz,1,0.0,1661
vic_mark,11,0.5272727272727272,1485
viccoren,1,0.0,1943
vicente_gar_bra,1,0.0,1868
vicenteorl,1,1.0,1966
vicenzo2115,1,1.0,1946
vicky1990,1,1.0,1500
vicma4070,1,0.0,1500
vicmisab,1,0.0,1658
victor010389,1,0.0,1431
victor1944,1,1.0,1819
victor42,1,1.0,2135
victor946c,1,1.0,1161
victorbrz,5,0.2,1652
victorfofao,1,1.0,1517
victorgarcia,1,1.0,1328
victorioan,1,0.0,1383
victoryflay,1,1.0,1177
victress,6,0.5,1698
vietbigz123,1,1.0,1258
vigoregino,1,0.0,1634
vihaandumir,1,1.0,1203
vikt0r_ua,1,1.0,1909
viktor-1977,1,0.0,1187
viktor1649,1,0.0,1687
viktor1962,1,0.0,1704
viktor4545,1,0.0,1729
viktor65,1,1.0,1874
viktor_winner,1,0.0,1707
viktorkabtov,1,0.0,1528
viktorovihc,1,0.0,2016
viktorr,16,0.28125,1505
vilassarxavi,1,0.0,1830
vilenjak,1,0.0,1994
villis,1,1.0,1872
vinakao,1,0.0,1396
vinc123,2,0.0,1964
vincent76,1,1.0,1177
vindiomax,1,1.0,1251
vineetg101,2,0.25,1710
vinhancock,1,0.0,1287
vinhasale,2,0.8333333333333333,1725
vini700,3,0.3333333333333333,2041
viniciusalves,1,1.0,1347
viniciuscaetano,1,1.0,1681
vinkotokic,1,0.0,1821
vinodvninan,1,0.0,1664
vinothkumar_k,1,1.0,1331
vinte22ois,1,1.0,1053
vinxitv,6,0.5,1733
viperfish12,1,0.0,2085
vipvio,1,1.0,1500
virata,1,1.0,1412
virgil777,1,1.0,1439
virgilscope,2,0.5,1833
virtchess,1,0.0,1037
virussport,1,0.0,1677
visagifc20,1,1.0,1445
vishalvasans1,7,0.7142857142857143,1585
vishwathg,4,0.5,1542
visokos,1,0.0,1775
viswannabe,13,0.1717948717948718,1156
vit2014,1,1.0,2136
vit216,2,1.0,1544
vita_chess,1,0.0,2089
vitalie053,1,0.0,1496
vitalijuscenz,1,1.0,1774
vitaminex,3,1.0,1912
vitasf,1,0.0,1505
vithu92,1,1.0,1521
vitorsoares,1,1.0,955
vittoriopiva,2,0.5,1405
vivacaligula,6,0.3333333333333333,1500
vjhjpjd,1,0.0,1846
vjs,1,1.0,1929
vk999,1,0.0,1760
vkmansftw,4,0.0,1298
vkrish,1,1.0,1469
vl_bo,1,0.0,1574
vlad1945,1,1.0,1644
vlad1956,1,0.0,1642
vlad3949,1,1.0,2001
vlada4937,1,1.0,1236
vlada555,2,0.0,1862
vladapfc,1,1.0,1502
vladimir-1,1,1.0,1782
vladimir-kramnik-1,17,0.6176470588235294,1573
vladimir07,1,0.0,2023
vladimir15,1,0.0,1696
vladimir56,1,1.0,1169
vladimir5678765,1,1.0,1897
vladimir_shindin,2,1.0,1603
vladimiraraque1234,1,1.0,1242
vladimird7777,1,1.0,1572
vladimirsunrise,1,0.0,1557
vladimirzozulya1500,2,0.0,1938
vladis063,1,1.0,1529
vlado-gambit,1,0.0,1562
vladpav,1,1.0,1804
vlepac,1,1.0,1790
vmalinovskiy87,1,0.0,1541
voguha,2,1.0,1566
void_pyromancer1808,1,1.0,1188
voin55115,1,1.0,2040
vojne29,1,1.0,1500
vokizre_n,2,0.5,1793
volkano,1,1.0,1426
volodya51,1,1.0,2063
volodyakedr,1,1.0,1443
volpe_v2,1,1.0,1383
volturi,1,0.0,1544
von,1,0.0,1328
voodooo,6,0.6666666666666666,1279
vopice,1,0.0,1370
voselok,1,0.0,1826
votaquimby,1,1.0,1460
vova111,1,1.0,1550
vova1954,1,1.0,2048
vova72,1,1.0,1677
vovaemel515,1,0.0,1895
vovankrsv,1,0.0,1378
vovkakuz,23,0.4608695652173913,1549
vovo38,1,1.0,1847
vox767,1,0.0,1156
vpk1,1,0.0,1389
vpull9,1,0.0,1584
vr1,1,0.0,1434
vrajv,1,0.0,1288
vratesh_gangal,1,1.0,1560
vrg2311,1,0.0,1233
vrn_chess,1,1.0,2263
vroiflap,1,1.0,1707
vrtek,1,0.0,1961
vsat1968,1,1.0,1593
vsevolod13,1,1.0,1435
vslivka,1,0.0,1780
vsrbigcrunch,1,1.0,1879
vstrochku,1,0.0,1910
vsulca,1,1.0,1779
vtguy34,1,0.0,1838
vturuz,1,1.0,2042
vudo1012,2,0.5,1500
vukosi,1,0.0,1500
vulcanforge,1,0.0,1319
vulpecula_tngh,1,0.0,1442
vulpinigunner,1,1.0,1375
vusalrasulzade,1,0.0,1281
vvaassee,1,1.0,1812
vve_jouzi,1,1.0,1989
vw2,1,0.0,1663
vya39550,2,0.5,1331
vzg100,10,0.6,1588
w-j,1,1.0,1758
w-w-j-b-d,1,1.0,1587
wack,2,0.5,1891
wacoomba,1,1.0,1401
waeltech,1,0.0,1081
wahana81,1,0.0,1620
waheed500,1,0.0,1764
wahyono,1,1.0,1612
wait-wait-go,1,1.0,1264
walacasita,1,1.0,1268
walang,1,0.0,1500
wald3n,1,0.0,1912
waldi65,1,0.0,1392
walenti,1,0.0,1988
waliays,1,1.0,1994
walidsh,1,1.0,1652
walkingwarrobots,1,0.0,1500
wall-of-shields,2,0.0,1704
walle92,1,0.0,1141
walrus80s,1,1.0,1406
walter1861,1,0.0,1357
waltersafarian,1,0.0,2162
walterwolf,1,1.0,1899
wandernato,1,1.0,1756
wangman72,1,0.0,1500
wanheim,1,0.0,952
warera,2,0.0,1668
wargoss,1,1.0,1624
warhacker,1,1.0,1354
warofbeef,1,0.0,1515
warrior89,1,1.0,1374
warrior_king,1,0.0,1360
warriorspirit,1,1.0,1500
warriorwarrior,1,1.0,1832
warshoe,1,1.0,2187
warsom1,1,1.0,1460
warumer,1,0.0,2019
wasabisensei,1,0.0,1722
wassenaar,1,0.0,1540
wave_wall,1,0.0,1543
wawrinka,1,0.0,1500
waywarder2,2,0.5,1767
wblake66,3,0.3333333333333333,1996
wbrown358,1,0.0,1546
wcd44,1,1.0,1649
wchermanne,1,1.0,1033
webchessplayer,1,1.0,1301
webkin,14,0.5,1538
wei2,1,1.0,1615
weidmam1976,1,1.0,1667
weir_93,1,1.0,1312
welcome0001,1,0.0,1675
welcomx,1,0.0,1261
wellsaid,3,1.0,2094
wenjian,1,1.0,1806
werill,1,1.0,1471
weskin,2,1.0,1886
wesleydqi,1,1.0,1636
wetcardboardbox,1,0.0,1615
wf,1,1.0,2220
whatnext,2,0.0,1356
whatthefoxsays,1,0.0,1758
whatzup109,1,1.0,1387
wheede,1,0.0,1314
whfo,1,0.0,1267
whiskey4blood,1,1.0,1470
white_queen_1990,1,0.0,1207
white_slonik,1,1.0,1984
whiteduke,2,0.5,1554
whitegaba,1,1.0,1551
whitewing,1,0.0,1813
whitnot,1,0.0,1912
whyisthat,1,0.0,1774
whyshy,3,1.0,2060
whzgud,4,0.75,1636
whzzzz,1,0.0,1711
widemax,1,0.0,1624
widja,1,1.0,1349
widow_queen,1,1.0,1445
wiggleitjiggleit,7,0.2857142857142857,1448
wikiplayschess,4,0.0,1839
wiktor_dudkiewicz,4,0.75,1883
wilce,2,0.5,1879
wildkeeper,1,0.0,1500
wilfree,1,0.0,1907
wilinski_28,6,0.6666666666666666,1951
wilk,2,0.5,1387
will_sun,1,0.0,1506
willam_drum,1,0.0,1711
willconquer,1,1.0,1905
willdaplum,5,0.8,1250
williamduque82,1,0.0,1904
williamho_2,1,1.0,1477
williammb,1,0.0,1563
williamyen,3,1.0,1500
williamzhi,3,1.0,1486
willietrz,1,1.0,2009
willoh101,3,0.4444444444444444,1505
wills831,1,0.0,1094
willyjohnson,5,0.3,2239
wilmar1,1,0.0,1854
wing175,1,1.0,1521
wiryo12,1,0.0,1584
wisdomfromthelord,2,0.5,1346
wisepanther,5,0.4,1586
wishiwasbetter,1,0.0,2035
wishiwasgm,1,1.0,1396
witnik,1,0.0,1834
wizard_nick,5,0.2,1401
wizardchess007,1,0.0,1980
wkruger45,1,0.0,1355
wlira,1,1.0,1718
wobbels,1,0.0,1274
wojand,17,0.2647058823529412,1694
woland52,1,1.0,1904
wolf1108,2,0.5,1261
wolf21,1,0.0,1650
wolf2875,1,0.0,1788
wolf80,1,0.0,1854
wolf_wick,1,1.0,1145
wolfdomination,3,0.3333333333333333,1500
wolfevelyn,2,0.5,874
wolfi57,1,0.0,1481
wombelspeck,1,1.0,1880
wonderworker,1,1.0,1533
woodham,16,0.28125,1199
woolfe,1,0.0,1427
wowei,1,1.0,2039
wozza,1,1.0,1500
wpao,1,0.0,1393
wpc96,1,0.0,1457
wphoag,1,1.0,2060
wpolo65,1,0.0,1492
wqf7,2,0.5,1879
wran-gler,1,0.0,1877
wrest92,1,0.0,1400
wronski,1,0.0,1111
wtfhsyn,1,1.0,2056
wujo,1,0.0,1339
wutang22,1,0.0,1306
wwwserg,1,0.0,1864
x-karpov,2,0.5,1334
x-meister,2,0.5,1281
x0x0l,1,0.0,1524
x15421542,1,1.0,1345
x2o97,1,0.0,1500
x2w94,1,0.0,1526
x60,1,1.0,1950
xaabiii9,1,0.0,1083
xadji,1,1.0,1706
xadrez1234,1,1.0,1828
xadrezzchess,1,0.0,1392
xajik,1,1.0,2061
xamaxs,1,1.0,1399
xamio,10,0.2,967
xandersky,1,1.0,1254
xaneca,1,0.0,1500
xapo,1,1.0,1253
xapoh,1,1.0,1500
xaquax,2,1.0,1682
xaviarov,1,0.0,1528
xavier-cox,1,0.0,1575
